IBLOCK_ID;XML_ID;QUANTITY;QUANTITY_TRACE;VAT;WEIGHT;CAN_BUY_ZERO;NEGATIVE_AMOUNT_TRACE;MEASURE;LENGTH;WIDTH;HEIGHT;AB6F91A1-69DA-4132-9556-C2565FCD97B4;CURAB6F91A1-69DA-4132-9556-C2565FCD97B4;53279416-7035-435D-9B18-3BA546161988;CUR53279416-7035-435D-9B18-3BA546161988
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8664;0;Y;20;15000;N;N;796;0;0;0;350;RUB;350;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99665;149;Y;20;16000;N;N;796;150;368;257;6000;RUB;6292;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;8101;0;Y;20;12120;N;N;796;0;0;0;400;RUB;400;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба9203;0;Y;20;19000;N;N;796;0;0;0;1240;RUB;1240;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99820;0;Y;20;20000;N;N;796;880;30;38;1180;RUB;590;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;65452454;2323;Y;20;20600;N;N;796;880;30;38;680;RUB;708;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;8205;0;Y;20;13000;N;N;796;0;0;0;67.2;RUB;68;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8831;0;Y;20;16000;N;N;796;0;0;0;2490;RUB;2490;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99107;0;Y;20;17000;N;N;796;0;0;0;2050;RUB;2050;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;Т8732;0;Y;20;13000;N;N;796;0;0;0;1500;RUB;1500;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8824;0;Y;20;23000;N;N;796;0;0;0;1900;RUB;1900;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;182060;0;Y;20;14000;N;N;796;125;120;120;200;RUB;240;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;в357;232;Y;20;17400;N;N;796;200;290;290;6250;RUB;6480;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8829;0;Y;20;16000;N;N;796;0;0;0;2490;RUB;2490;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба96355;0;Y;20;0;N;N;796;0;0;0;1220;RUB;1220;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99661;1638;Y;20;26500;N;N;796;150;172;116;1200;RUB;1248;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99669;307;Y;20;19800;N;N;796;175;395;276;7600;RUB;7920;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99103;0;Y;20;15900;N;N;796;0;0;0;1800;RUB;1800;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99557;0;Y;20;0;N;N;796;0;0;0;729.16;RUB;730;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8841;0;Y;20;23000;N;N;796;250;540;360;14990;RUB;17988;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99684;41;Y;20;21700;N;N;796;250;540;360;17000;RUB;18900;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8809;0;Y;20;14000;N;N;796;125;125;102;750;RUB;900;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99779;264;Y;20;13500;N;N;796;125;125;102;860;RUB;893;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99051;0;Y;20;0;N;N;796;25;135;65;69.74;RUB;84;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;Т8199;0;Y;20;17000;N;N;796;0;0;0;2200;RUB;2200;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99756;113;Y;20;18000;N;N;796;221;84;84;1600;RUB;1601;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба97184;0;Y;20;23000;N;N;796;221;84;84;1380;RUB;1656;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба97690;0;Y;20;23000;N;N;796;0;0;0;492;RUB;492;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99809;0;Y;20;23000;N;N;796;0;0;0;492;RUB;492;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба97689;0;Y;20;23000;N;N;796;0;0;0;360;RUB;360;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;182068*2;0;Y;20;15000;N;N;796;250;252;252;4900;RUB;5880;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99714;117;Y;20;14100;N;N;796;250;252;252;5600;RUB;5880;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;182047;0;Y;20;21000;N;N;796;0;0;0;174;RUB;174;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8645;0;Y;20;21000;N;N;796;0;0;0;252;RUB;26;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99811;42535;Y;20;21000;N;N;796;7;0;0;318;RUB;317;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99810;32707;Y;20;17100;N;N;796;7;0;0;456;RUB;461;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8644;0;Y;20;19000;N;N;796;0;0;0;384;RUB;39;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;182072;0;Y;20;17000;N;N;796;225;175;175;2200;RUB;2640;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;в7302;193;Y;20;13500;N;N;796;225;175;175;2550;RUB;2640;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;а9299;0;Y;20;0;N;N;796;0;0;0;56;RUB;56;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба96350;0;Y;20;0;N;N;796;0;0;0;350;RUB;350;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;Т8191;0;Y;20;17000;N;N;796;0;0;0;1890;RUB;1890;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;в375;36137;Y;20;20500;N;N;796;25;480;19;560;RUB;576;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99049;0;Y;20;0;N;N;796;100;75;75;260.01;RUB;313;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;321657;0;Y;20;0;N;N;796;175;185;190;1055;RUB;1266;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8820;0;Y;20;16000;N;N;796;0;0;0;1500;RUB;1500;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;321654;0;Y;20;0;N;N;796;175;185;190;985;RUB;1182;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99815;656;Y;20;30000;N;N;796;20;0;0;720;RUB;864;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000024;7909;Y;20;30000;N;N;796;20;0;0;840;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба9194;0;Y;20;30000;N;N;796;0;0;0;760;RUB;760;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба9214;0;Y;20;17000;N;N;796;225;142;142;1450;RUB;1740;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99760;818;Y;20;18000;N;N;796;225;142;142;1670;RUB;1740;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99564;0;Y;20;0;N;N;796;0;0;0;518.06;RUB;519;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8615;0;Y;20;19000;N;N;796;0;0;0;360;RUB;360;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба98886;0;Y;20;0;N;N;796;0;0;0;493.5;RUB;24675;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;в07;0;Y;20;0;N;N;796;0;0;0;177.36;RUB;155;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;54855;0;Y;20;3200;N;N;796;0;0;0;177.36;RUB;178;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба96643;606;Y;20;3200;N;N;796;0;0;0;177.36;RUB;277;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба98883;901;Y;20;3200;N;N;796;485;190;5;177.36;RUB;268;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба96251;649;Y;20;2900;N;N;796;485;0;0;157.35;RUB;248;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба96641;0;Y;20;1900;N;N;796;485;0;0;157.35;RUB;299;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба96640;0;Y;20;2700;N;N;796;485;0;0;157.35;RUB;248;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба9073;434;Y;20;2000;N;N;796;0;0;0;157.35;RUB;158;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8622;0;Y;20;18000;N;N;796;0;0;0;1450;RUB;1450;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99736;4961;Y;20;16800;N;N;796;52;280;975;1750;RUB;1740;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;а8133;0;Y;20;12000;N;N;796;0;0;0;970;RUB;970;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба97185;0;Y;20;23000;N;N;796;0;0;0;1380;RUB;1380;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99749;289;Y;20;18000;N;N;796;221;84;84;1600;RUB;1656;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000055;630;Y;20;2200;N;N;796;0;0;0;41.5;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000053;1476;Y;20;1800;N;N;796;0;0;0;34.5;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000054;719;Y;20;2100;N;N;796;0;0;0;38;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба9511;0;Y;20;4800;N;N;796;0;0;0;257.72;RUB;258;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;000250;0;Y;20;9600;N;N;796;0;0;0;131.53;RUB;132;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;182050;0;Y;20;6300;N;N;796;485;0;0;118.54;RUB;158;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба9516;6000;Y;20;11000;N;N;796;0;0;0;1900;RUB;1846;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба9515;6150;Y;20;11000;N;N;796;0;0;0;1900;RUB;1846;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба9512;6300;Y;20;11000;N;N;796;0;0;0;1900;RUB;48;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;а8167;0;Y;20;16000;N;N;796;213;0;0;1092;RUB;27;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба96638;0;Y;20;19680;N;N;796;0;0;0;675;RUB;675;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;а8170;0;Y;20;17300;N;N;796;0;0;0;0;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;Т0239;0;Y;20;24000;N;N;796;0;0;0;1280.5;RUB;1281;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;а8169;0;Y;20;24000;N;N;796;0;0;0;880.5;RUB;881;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000056;146;Y;20;6000;N;N;796;0;0;0;40.1;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000051;0;Y;20;3900;N;N;796;0;0;0;2990;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000052;0;Y;20;5500;N;N;796;0;0;0;3860;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;000956;600;Y;20;17640;N;N;796;175;0;0;793;RUB;19;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;54165464;2544;Y;20;9000;N;N;796;0;0;0;672;RUB;672;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000045;0;Y;20;8000;N;N;796;0;0;0;79.2;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000044;0;Y;20;7000;N;N;796;0;0;0;79.2;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000043;0;Y;20;8000;N;N;796;0;0;0;81.6;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000046;0;Y;20;7000;N;N;796;0;0;0;117.75;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000047;0;Y;20;2600;N;N;796;0;0;0;2310;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000048;179;Y;20;3600;N;N;796;0;0;0;2700;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000057;0;Y;20;5500;N;N;796;0;0;0;3250;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000058;0;Y;20;8000;N;N;796;0;0;0;3850;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;182043;0;Y;20;23760;N;N;796;0;0;0;1085;RUB;1085;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба96639;0;Y;20;21600;N;N;796;213;0;0;1093.5;RUB;29;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;190485;0;Y;20;14280;N;N;796;0;0;0;746.5;RUB;649;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;а8166;0;Y;20;13600;N;N;796;213;0;0;793;RUB;20;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;0000543;0;Y;20;26040;N;N;796;0;0;0;1213.5;RUB;1055;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000049;0;Y;20;3800;N;N;796;0;0;0;2420;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000050;0;Y;20;5700;N;N;796;0;0;0;2900;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;01705;0;Y;20;0;N;N;796;0;0;0;3600;RUB;3600;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000180;6344;Y;20;18000;N;N;796;6;300;70;900;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба97687;0;Y;20;18000;N;N;796;0;0;0;1600;RUB;1600;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99677;0;Y;20;16400;N;N;796;6;300;70;1600;RUB;240;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8855;0;Y;20;17000;N;N;796;6;78;52;1160;RUB;35;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99679;160;Y;20;16400;N;N;796;6;78;52;1160;RUB;18;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;гв000181;69476;Y;20;18000;N;N;796;6;78;52;640;RUB;0;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99585;0;Y;20;0;N;N;796;0;0;0;1312.8;RUB;1313;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99739;403;Y;20;15900;N;N;796;150;203;115;1450;RUB;1500;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба97693;0;Y;20;15000;N;N;796;0;0;0;1250;RUB;1250;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8667;0;Y;20;23000;N;N;796;0;0;0;800;RUB;800;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8843;0;Y;20;11000;N;N;796;0;0;0;3100;RUB;3100;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99102;0;Y;20;19500;N;N;796;0;0;0;1270;RUB;1270;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба96342;0;Y;20;0;N;N;796;0;0;0;1600;RUB;1600;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8633;0;Y;20;12000;N;N;796;330;110;110;2500;RUB;1500;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99797;819;Y;20;8300;N;N;796;330;110;110;2900;RUB;1500;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;000404;3961;Y;20;0;N;N;796;0;0;0;19.9;RUB;20;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба9362;0;Y;20;0;N;N;796;0;0;0;100;RUB;100;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99164;0;Y;20;0;N;N;796;0;0;0;498.24;RUB;499;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8661;0;Y;20;29000;N;N;796;0;0;0;1040;RUB;1040;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба9564;0;Y;20;15000;N;N;796;0;0;0;900;RUB;900;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8848;0;Y;20;22000;N;N;796;0;0;0;7800;RUB;7800;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;в352;1632;Y;20;15600;N;N;796;225;172;96;1060;RUB;1104;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8796;0;Y;20;13000;N;N;796;0;0;0;3300;RUB;3300;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба96359;0;Y;20;0;N;N;796;0;0;0;1590;RUB;1590;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8770;0;Y;20;27000;N;N;796;120;86;67;740;RUB;444;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;в7011;4327;Y;20;27000;N;N;796;120;86;67;880;RUB;460;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;а8299;0;Y;20;0;N;N;796;0;0;0;27.76;RUB;28;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;а8298;0;Y;20;0;N;N;796;0;0;0;28.98;RUB;29;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;а8300;0;Y;20;0;N;N;796;0;0;0;29.89;RUB;30;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;Т0164;0;Y;20;0;N;N;796;0;0;0;32.03;RUB;33;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;Т0165;0;Y;20;0;N;N;796;0;0;0;42.2;RUB;43;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;а8305;0;Y;20;0;N;N;796;0;0;0;38.74;RUB;39;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;Т0166;0;Y;20;0;N;N;796;0;0;0;30.81;RUB;31;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;Т0167;0;Y;20;0;N;N;796;0;0;0;38.74;RUB;39;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;00000038;0;Y;20;16000;N;N;796;0;0;0;273.6;RUB;274;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;Т0147;0;Y;20;0;N;N;796;0;0;0;35.08;RUB;36;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8776;0;Y;20;19000;N;N;796;150;125;125;850;RUB;1020;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99775;103;Y;20;24500;N;N;796;150;125;125;980;RUB;1097;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99656;1113;Y;20;18100;N;N;796;125;168;138;1450;RUB;1488;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;186179;0;Y;20;16000;N;N;796;250;360;360;10300;RUB;12360;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба97187;0;Y;20;20000;N;N;796;0;0;0;2750;RUB;2750;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;190457;0;Y;20;0;N;N;796;0;0;0;40.93;RUB;41;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;182068;0;Y;20;17000;N;N;796;250;262;262;4900;RUB;5880;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99710;416;Y;20;15000;N;N;796;250;262;262;5600;RUB;5880;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба99658;538;Y;20;10700;N;N;796;172;220;172;2550;RUB;2640;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба8845;0;Y;20;10000;N;N;796;0;0;0;8900;RUB;8900;RUB
B658816D-ECD0-44A2-AC83-AFB566EEA983;ба9215;0;Y;20;16000;N;N;796;250;365;365;9800;RUB;11760;RUB
